name	@lat	@lon
Nad Dłubnią	50.0867393	20.0411199
Nad Dłubnią	50.0880937	20.0409414
Folwarczna	50.0990454	20.0805474
Sándora Petőfiego	50.1014031	20.0578186
Niebyła	50.1006739	20.0606397
Ludwika Osieckiego	50.0996200	20.0649462
Geodetów	50.0962999	20.0684632
Geodetów	50.0962870	20.0679574
Wielkie Pola	50.1070039	20.0701976
Melchiora Wańkowicza	50.0737455	20.0582252
Melchiora Wańkowicza	50.0794059	20.0567230
Juliusza Kleinera	50.0807197	20.0607491
Stanisława Łempickiego	50.0794726	20.0596300
Melchiora Wańkowicza	50.0711882	20.0605481
Haliny Cieślińskiej-Brzeskiej	50.1021355	20.0623171
Zdzisława Przebindowskiego	50.0858770	20.0520707
Melchiora Wańkowicza	50.0770577	20.0568946
Wąwozowa	50.0833083	20.0591491
Wąwozowa	50.0875630	20.0590306
Stanisława Wojciechowskiego	50.0803033	20.0468137
Bularnia	50.0953238	19.9367110
Stanisława Pigonia	50.0944056	19.9343978
Stanisława Rokosza	50.0976296	19.9397771
Henryka Pachońskiego	50.0947190	19.9311761
Kazimierza Herwina-Piątka	50.0967971	19.9389338
Jana Lechonia	50.0970841	19.9399290
Szopkarzy	50.0927042	19.9323316
Komandosów	50.0433210	19.9323892
Helclów	50.0722329	19.9395964
Helclów	50.0723131	19.9375810
Władysława Łokietka	50.1136728	19.8970301
Władysława Łokietka	50.1153371	19.8957116
Na Zielonki	50.1155945	19.9008051
Władysława Łokietka	50.1172958	19.8928843
Łutnia	50.0405011	20.0737331
Skromna	50.0471385	20.0466423
Ceglarska	50.0428008	19.9219035
Ceglarska	50.0404916	19.9217004
Ceglarska	50.0421999	19.9215876
Świętego Jacka	50.0400249	19.9204540
Węzeł Drogowy imienia Jana Karskiego	50.0480897	19.9549912
Węzeł Drogowy imienia Jana Karskiego	50.0477515	19.9543183
Węzeł Drogowy imienia Jana Karskiego	50.0487652	19.9550614
Węzeł Drogowy imienia Jana Karskiego	50.0483878	19.9548144
Węzeł Drogowy imienia Jana Karskiego	50.0477676	19.9538940
Krowoderskich Zuchów	50.0888671	19.9264397
"Batalionu ""Skała"" AK"	50.0883609	19.9238678
Władysława Łokietka	50.0977293	19.9126295
Twardowskiego	50.0412857	19.9181777
Salezjańska	50.0416588	19.9173926
Marka Stachowskiego	50.0550525	19.9650281
"Batalionu ""Skała"" AK"	50.0891453	19.9231937
Krowoderskich Zuchów	50.0890128	19.9296210
Władysława Łokietka	50.0896626	19.9196918
Wielopole	50.0581744	19.9452309
Józefa Dietla	50.0553616	19.9449005
Józefa Dietla	50.0574647	19.9453872
Boczna	50.0452544	19.9243072
Słomnicka	50.0743365	19.9310715
Na Ustroniu	50.0459507	19.9318081
Wincentego Witosa	50.0146063	19.9458464
Aleksandra Humboldta	50.0037799	19.8734702
Trasa Zwierzyniecka	50.0704621	19.8891041
Trasa Pychowicka - projektowana	50.0345375	19.9016970
Przykopy	50.0151078	19.9471038
S7 Widoma - Kraków	50.0781450	20.0634787
Do Sanktuarium Bożego Miłosierdzia	50.0151258	19.9450763
Świętego Jacka	50.0346777	19.9164716
Lubostroń	50.0151114	19.9000274
Czerwone Maki	50.0147439	19.8890594
Lubostroń	50.0164401	19.8934698
Doktora Jana Piltza	50.0100238	19.8898566
Doktora Jana Piltza	50.0075760	19.8889918
Koszarówka	50.0114312	19.9012450
Wandejska	50.0114344	19.9055349
Wandejska	50.0114417	19.9049070
Obozowa	50.0125781	19.9052867
Obozowa	50.0112449	19.9036628
Burgundzka	50.0109030	19.9052938
Normandzka	50.0107175	19.9049806
Macierzanki	50.0090587	19.8922479
Kolista	50.0143522	19.8948148
Tymotkowa	50.0128658	19.8942477
Powstańców Wielkopolskich	50.0421149	19.9620217
Lubostroń	50.0160216	19.9026678
Pułkownika Edwarda Gardy-Godlewskiego	50.0757400	20.0408317
Osiedlowa	50.0831405	20.0386541
Stadionowa	50.0855918	20.0393799
Bogdana Łyszkiewicza	50.0874320	20.0285261
Zachodnia	50.0264332	19.9046733
Stanisława Przybyszewskiego	50.0755512	19.8965639
Cicha	50.0744555	19.8992695
Gabrieli Zapolskiej	50.0758658	19.8991868
Kaczeńcowa	50.0877288	20.0332605
Zakrzowiecka	50.0310786	19.8946547
Zakrzowiecka	50.0309699	19.8956569
Zakrzowiecka	50.0312503	19.8947322
Malinowa	50.1027852	19.9259655
Belwederczyków	50.1068520	19.9633372
Żwirowa	50.0993509	19.9288559
Arsenał	50.1066788	19.9620795
Gustawa Daniłowskiego	50.0689501	20.0498217
Stanisława Mierzwy	50.0722143	20.0448753
Żaglowa	50.0618320	20.0648168
Jeżynowa	50.0607064	20.0734056
Żaglowa	50.0607870	20.0623333
Jeżynowa	50.0601707	20.0782102
Stanisława Samostrzelnika	50.0565728	20.0682387
Chmieleniec	50.0192378	19.8976563
Rzemieślnicza	50.0332171	19.9364403
Bonarka	50.0349136	19.9419386
Wadowicka	50.0336539	19.9389822
Wadowicka	50.0358006	19.9400143
Ludwika Nabielaka	50.0856424	19.9606789
Pocieszka	50.0903923	19.9584253
Na Barciach	50.0916189	19.9620024
Świętego Andrzeja Boboli	50.0878158	19.9571834
Profesora Jerzego Wiśniewskiego	50.0220298	19.9079074
Powstańców	50.1052121	19.9968749
Most Grunwaldzki	50.0493244	19.9328886
Most Grunwaldzki	50.0490933	19.9330715
Rusznikarska	50.0864742	19.9267974
Rusznikarska	50.0868142	19.9256318
Rusznikarska	50.0882701	19.9248345
Zachodnia	50.0239155	19.9096593
Świętego Wincentego	50.0689665	20.1108551
Świętego Wincentego	50.0691052	20.1095555
Świętego Wincentego	50.0695075	20.1102144
Młotków	50.0589328	20.1055799
Karowa	50.0595700	20.1052474
Młotków	50.0562816	20.1056610
Rudni	50.0694694	20.1160925
Marcelego Nenckiego	50.0707930	20.1052865
Młotków	50.0574173	20.1059357
Martenowska	50.0688538	20.1152474
Martenowska	50.0706189	20.1139608
Suchy Jar	50.0551012	20.1124488
Ziemianek	50.0494900	20.1022685
Kąkolowa	50.0548929	20.1251756
Łubinowa	50.0457481	20.1197015
Kłosowa	50.0491302	20.1220436
Kłosowa	50.0465674	20.1215636
Kłosowa	50.0443308	20.1213287
Wrzosowa	50.0486004	20.1151220
Dymarek	50.0479837	20.1004085
Rumiankowa	50.0491346	20.1224280
Popielnik	50.0471649	20.0998460
Władysława Siwka	50.0570904	20.0170501
Karola Łowińskiego	50.0883407	20.0703369
Tadeusza Sendzimira	50.0831622	20.0727604
Józefa Marcika	50.0081449	19.9343105
Adama Ciołkosza	50.0052364	19.9324532
Józefa Marcika	50.0137533	19.9340443
Burgundzka	50.0109172	19.9069114
Centkiewiczów	50.0035348	19.8950351
Zawiła	50.0076368	19.9058877
Komuny Paryskiej	49.9988990	19.8947812
Profesora Wojciecha Marii Bartla	49.9987746	19.8965649
Obozowa	50.0118242	19.9082439
Obozowa	50.0122920	19.9068155
Wielicka	50.0243441	19.9794319
Podmokła	50.0057071	19.9436063
Orzechowa	50.0115658	19.9266491
Porucznika Jerzego Halszki	50.0061094	19.9482937
Zakopiańska	50.0116513	19.9274568
Wielicka	50.0238403	19.9798350
Zakopiańska	50.0074205	19.9251857
Zbigniewa Herberta	50.0051711	19.9437920
Zawiła	50.0071928	19.9247119
Zbigniewa Herberta	50.0053558	19.9440549
Zakopiańska	50.0098933	19.9263739
Orzechowa	50.0118390	19.9258157
Młyńska Boczna	50.0838773	19.9721821
Nadbrzezie	50.0711356	20.1125309
Nadbrzezie	50.0698166	20.1047584
Opata Salwińskiego	50.0560606	20.0406858
Zakarnie	50.0528253	20.0636638
Jana Onufrego Zagłoby	50.0564534	20.0455256
Łubinowa	50.0467527	20.1178359
Jerzego Giedroycia	50.0629480	20.0816404
Wrzosowa	50.0474986	20.1170807
Jerzego Giedroycia	50.0634522	20.0816417
Popielnik	50.0455999	20.1069880
Łubinowa	50.0468028	20.1175949
Ostrów	50.0574262	20.1163709
Edwarda Szymańskiego	50.0700204	20.1435615
Branicka	50.0585428	20.1317058
Edwarda Szymańskiego	50.0630597	20.1447779
Branicka	50.0567328	20.1284245
Hufcowa	50.0141862	19.8666489
Hufcowa	50.0146375	19.8700496
Marii Grzegorzewskiej	50.0148886	19.8685834
Marii Grzegorzewskiej	50.0105577	19.8694069
Droga 210	50.0739653	20.0712000
Droga 260	50.0676375	20.0757116
Droga 350	50.0707598	20.0894504
Droga 260	50.0687676	20.0841980
Droga 111	50.0809571	20.0733255
Droga 211	50.0655193	20.0803828
Droga 260	50.0680157	20.0761104
Droga 150	50.0893256	20.0934430
Droga 350	50.0708690	20.0899710
Hansa Christiana Andersena	50.0840204	20.0413902
Hansa Christiana Andersena	50.0841134	20.0414242
Zamogile	50.0835212	20.0445851
Zamogile	50.0837767	20.0446063
Siarczki	49.9912762	19.9469419
Siarczki	49.9906663	19.9489704
Wyrwa	50.0007988	19.9545482
Dróżka	49.9874222	19.9590593
Henryka Niewodniczańskiego	49.9813197	19.9429317
Jerzego Smoleńskiego	49.9847166	19.9200750
Opatkowicka	49.9837681	19.9163932
Zakarczmie	49.9838812	19.9104940
Libertowska	49.9821020	19.8916718
Ochota	49.9995110	20.0281922
Na Klińcu	49.9862715	19.8673378
Na Klińcu	49.9874801	19.8683791
Stefana Kołaczkowskiego	49.9894789	19.8751013
Chlebiczna	49.9862624	19.8756611
Profesora Kazimierza Tadeusza Opałka	49.9867969	19.8801421
Stanisława Działowskiego	49.9884520	19.8717204
Na Klińcu	49.9853215	19.8683645
Edwarda Warchałowskiego	49.9895966	19.8553362
Zagumnie	49.9884828	19.8715399
Chlebiczna	49.9851564	19.8824503
Solówki	49.9845196	19.8874221
Chlebiczna	49.9856468	19.8778042
Gdyńska	50.0881535	19.9119816
Izydora Stella-Sawickiego	50.0773404	20.0014025
Aleja Powstańców Śląskich	50.0374862	19.9509542
Nowohucka	50.0463986	19.9767210
Powstańców Wielkopolskich	50.0436228	19.9684288
Powstańców Wielkopolskich	50.0437676	19.9694159
Aleja Powstańców Śląskich	50.0416346	19.9597582
Nowohucka	50.0698363	20.0043852
Aleja Powstańców Śląskich	50.0354641	19.9482360
Nowohucka	50.0462857	19.9761113
Izydora Stella-Sawickiego	50.0754872	20.0024431
Izydora Stella-Sawickiego	50.0763346	20.0022228
Rondo Chleba Prądnickiego	50.0898184	19.9035368
Pylna	50.0742968	19.8417695
Podkamyk	50.0763994	19.8340907
Pylna	50.0743877	19.8411022
Pylna	50.0743027	19.8416320
Pylna	50.0752358	19.8433042
Szkółkowa	50.0708034	19.9784233
Ostatnia	50.0714677	19.9780296
Ostatnia	50.0706790	19.9767742
Pana Tadeusza	50.0461391	19.9754883
Płaszowska	50.0436246	19.9742355
Romana Kiełkowskiego	50.0448105	19.9687026
Saska	50.0384808	19.9828061
Gromadzka	50.0404664	19.9777719
Saska	50.0408093	19.9844845
Płaszowska	50.0449256	19.9775579
Śliczna	50.0741313	19.9762453
Nawojki	50.0680650	19.9134148
Aleja Adama Mickiewicza	50.0666941	19.9252369
Armii Krajowej	50.0777659	19.8891536
Wita Stwosza	50.0680010	19.9520246
Pawia	50.0704480	19.9448207
Mariana Hemara	50.0829798	19.8443198
Rondo Mogilskie	50.0660586	19.9583618
Balicka	50.0842372	19.8454457
Tadeusza Kantora	50.0711507	19.9766985
Tadeusza Kantora	50.0719104	19.9752725
Tadeusza Kantora	50.0717855	19.9770031
Tadeusza Kantora	50.0718667	19.9763827
Tadeusza Kantora	50.0714960	19.9749764
Tadeusza Kantora	50.0714603	19.9761017
Tadeusza Kantora	50.0722632	19.9749187
Śliczna	50.0729222	19.9788127
Śliczna	50.0743353	19.9759449
Bulwar Czerwieński	50.0519065	19.9336883
Bulwar Czerwieński	50.0526588	19.9332649
Prądnicka	50.0796966	19.9386586
Szwedzka	50.0455674	19.9255159
Boczna	50.0453490	19.9245389
Józefa Ignacego Kraszewskiego	50.0576639	19.9179395
Aleja 3 Maja	50.0592233	19.9239399
Oleandry	50.0609274	19.9215818
Piotra Brzezińskiego	50.0900575	19.8384130
Lipska	50.0407570	19.9844824
Saska	50.0416807	19.9834099
Mariana Domagały	50.0221169	20.0509963
Saska	50.0399639	19.9828629
Półłanki	50.0384610	20.0425310
Półłanki	50.0436673	20.0454276
Półłanki	50.0413891	20.0443761
Rybitwy	50.0380242	20.0268762
Rybitwy	50.0426514	20.0354206
Lipska	50.0396763	19.9996423
Lipska	50.0398747	19.9997470
Dworcowa	50.0338658	19.9725975
Plac Braci Dudzińskich	50.0344592	19.9734404
Dworcowa	50.0330454	19.9704121
Mogilska	50.0667986	19.9752216
Mogilska	50.0669118	19.9750236
Fabryczna	50.0643061	19.9748644
Grzegórzecka	50.0581759	19.9546087
Metalowców	50.0586181	19.9504765
Lubicz	50.0652195	19.9533519
Ariańska	50.0664007	19.9544334
Szparagowa	50.0500150	20.0520340
Szparagowa	50.0479379	20.0454826
Łukasza Górnickiego	50.0988978	19.9424032
Białoprądnicka	50.0930040	19.9390643
Sołtysowska	50.0601388	20.0242037
Biskupa Piotra Tomickiego	50.0679454	20.0265681
Melchiora Wańkowicza	50.0701124	20.0624236
Władysława Łokietka	50.0843282	19.9237962
Aleja Juliusza Słowackiego	50.0738549	19.9361593
Piotra Stachiewicza	50.0852948	19.9162628
Wojciecha Weissa	50.0883606	19.9095158
Józefa Wybickiego	50.0837777	19.9241497
Prądnicka	50.0746134	19.9356964
Pawia	50.0701422	19.9449085
Wojciecha Weissa	50.0883360	19.9096719
Prądnicka	50.0744804	19.9356963
Pawia	50.0696652	19.9450294
Mazowiecka	50.0760317	19.9230566
Aleja Artura Grottgera	50.0765689	19.9186235
Mazowiecka	50.0747652	19.9271667
Wałbrzyska	50.0270650	19.9308338
Nowotarska	50.0279446	19.9295080
Dziedziniec Arkadowy	50.0544588	19.9366690
Armii Krajowej	50.0817367	19.8908499
Walerego Eliasza Radzikowskiego	50.0876417	19.8912027
Wrocławska	50.0793962	19.9209743
Wrocławska	50.0787307	19.9226087
Wrocławska	50.0809397	19.9176981
Wrocławska	50.0758595	19.9295543
Wrocławska	50.0782017	19.9238801
Pod Pomnikiem	50.0046007	20.0408098
Potrzask	50.0076273	20.0530265
Potrzask	50.0071519	20.0533675
Wiesława Zarzyckiego	50.0168206	20.0687460
Racławicka	50.0777022	19.9207482
Armii Krajowej	50.0801958	19.8903150
Aleja Adama Mickiewicza	50.0637697	19.9240418
Aleja Adama Mickiewicza	50.0649744	19.9240202
Litewska	50.0777380	19.9223312
Sadka	50.0130721	19.9849927
Sadka	50.0127556	19.9829476
Ciasna	50.0136059	19.9847175
Aleksandra Lubomirskiego	50.0669277	19.9573004
Trasa Pychowicka - projektowany tunel	50.0383906	19.8966397
Henryka Arctowskiego	50.0611404	19.9935066
Opata Salwińskiego	50.0569649	20.0407607
Szeroka	50.0530567	19.9478415
Józefa	50.0513106	19.9478360
Na Przejściu	50.0518897	19.9488156
Szeroka	50.0531285	19.9473511
Bartosza	50.0504460	19.9487119
Plac Bawół	50.0512875	19.9483567
Północna Obwodnica Krakowa	50.1127100	19.9420132
Glinik	50.0955857	20.1303601
Organki	50.0921564	20.1328943
Szeroka	50.0515877	19.9482257
Plac Bawół	50.0509076	19.9485296
Kobierzyńska	50.0321800	19.9210429
Generała Stefana Grota-Roweckiego	50.0307903	19.9240917
Zbigniewa Herberta	50.0023208	19.9411867
Zbigniewa Herberta	50.0035120	19.9422706
Kazimierza Wielkiego	50.0719183	19.9235350
Letnia	50.0054626	20.0509869
Tkacka	50.0670935	19.9188032
Brzask	50.0254797	19.8516731
Profesora Jana Ślaskiego	50.0240170	19.8527230
Brzask	50.0239784	19.8493288
Zdzisława Jachimeckiego	50.0286820	19.8525775
Bobrowa	50.0264140	19.8564332
Bobrowa	50.0265955	19.8557682
Profesora Jana Ślaskiego	50.0198305	19.8518892
Bobrowa	50.0258921	19.8542403
Kostrzecka	50.0263899	19.8455558
Tyniecka	50.0240765	19.8445179
Kolna	50.0285087	19.8463220
Kolna	50.0301417	19.8431865
Tyniecka	50.0258470	19.8440861
Kostrzecka	50.0252972	19.8467723
Bojanówka	50.0214066	19.8427176
Fosa	50.0208058	19.8428751
Fosa	50.0200623	19.8420251
Zaciernie	50.0206820	19.8433688
Przy Kole Tynieckim	50.0264929	19.8358804
Świętojańska	50.0165969	19.8215093
Zagórze	50.0160027	19.8154362
Benedyktyńska	50.0178665	19.8057333
Heligundy	50.0138196	19.8021214
Toporczyków	50.0149245	19.8168716
Walgierza Wdałego	50.0107028	19.7979198
Dziewiarzy	50.0184011	19.8085157
Browarniana	50.0173320	19.8040226
Browarniana	50.0161997	19.8007428
Browarniana	50.0169825	19.8016177
Lutego Tura	50.0169707	19.8049316
Walgierza Wdałego	50.0119515	19.8040754
Promowa	50.0229335	19.8059582
Obrony Tyńca	50.0115600	19.8279830
Zakleśnie	50.0133204	19.8120539
Maćka z Bogdańca	50.0109171	19.8219068
Bór	50.0117615	19.8220660
Podgórki Tynieckie	50.0119164	19.8377513
Danusi Jurandówny	50.0105166	19.8192559
Obrony Tyńca	50.0137598	19.8184247
Stępice	50.0055891	19.8195471
Janasówka	49.9969928	19.8079703
Grodzisko	50.0081398	19.8085997
Janasówka	49.9996410	19.8146261
Grodzisko	50.0091359	19.8115723
Bagienna	50.0088242	19.8407536
Bagienna	50.0083974	19.8396734
Podgórki Tynieckie	50.0058839	19.8432902
Kozienicka	50.0066704	19.8436812
Wielogórska	49.9998207	19.8209881
Wielogórska	49.9993029	19.8369557
Podgórki Tynieckie	49.9981041	19.8466703
Tadeusza Hollendra	49.9943005	19.8529857
Bernarda Wapowskiego	49.9910418	19.8523999
Skotnicka	49.9954496	19.8523777
Błotniska	49.9883786	19.8573064
Błotniska	49.9892256	19.8601218
Błotniska	49.9878673	19.8601819
Mieczysława Wrony	49.9895266	19.8663271
Księdza Jakuba Wujka	50.0049485	19.8616282
Księdza Jakuba Wujka	50.0052164	19.8639811
Stefana Starzyńskiego	50.0036425	19.8690407
Harcmistrza Stanisława Orszy-Broniewskiego	50.0052497	19.8650378
Stefana Starzyńskiego	50.0043741	19.8668088
Stefana Starzyńskiego	50.0042629	19.8621016
Antoniego Dobrowolskiego	50.0140368	19.8741732
Antoniego Dobrowolskiego	50.0103179	19.8731679
Antoniego Dobrowolskiego	50.0040057	19.8687533
Pawła Jasienicy	50.0089884	19.8648930
Generała Jana Karcza	50.0069343	19.8643498
Generała Jana Karcza	50.0077029	19.8638722
Szerokie Łąki	50.0071620	19.8594026
Marii Grzegorzewskiej	50.0088769	19.8698073
Balanówka	50.0077542	19.8676728
Krzysztofa Kamila Baczyńskiego	50.0044857	19.8723509
Na Zagórku	50.0079807	19.8752948
Rosista	50.0084097	19.8708362
Obrońców Tobruku	50.0102746	19.8829632
Obrońców Tobruku	50.0099888	19.8798093
Józefa Unruga	50.0132259	19.8646337
Hufcowa	50.0146211	19.8714760
Generała Jana Karcza	50.0105076	19.8647462
Józefa Unruga	50.0155165	19.8639990
Bohaterska	50.0157962	19.8658921
Kresowa	50.0176450	19.8729951
Dworski Ogród	50.0181961	19.8726765
Józefa Unruga	50.0186116	19.8710055
Królówka	50.0202105	19.8738599
Królówka	50.0224067	19.8752129
Henryka Arctowskiego	50.0577129	19.9986080
Józefa Chełmońskiego	50.0919649	19.9027197
Śląska	50.0738751	19.9337094
Śląska	50.0741517	19.9330591
Świętego Brata Alberta	50.0118080	19.9441896
Świętego Brata Alberta	50.0122279	19.9428879
Igołomska	50.0663744	20.0869089
Skrzatów	50.0570778	19.9717457
Skrzatów	50.0569425	19.9711767
Lotnicza	50.0733723	19.9689642
Cesarska	50.1237515	19.9020448
Jurajska	50.1195879	19.9010837
Zakamycze	50.0605030	19.8381734
Stanisława Grochowiaka	50.0931839	19.9239951
Wincentego Danka	50.0930226	19.9267554
Wincentego Danka	50.0936286	19.9272871
Henryka Pachońskiego	50.0941651	19.9313954
Racławicka	50.0818014	19.9215990
Racławicka	50.0822340	19.9216203
Miodowa	50.0538843	19.9495126
Piotra Michałowskiego	50.0656729	19.9275666
Klemensa Junoszy Szaniawskiego	50.0300199	19.9309257
Wilhelma Feldmana	50.0680519	19.9291548
Aleja Adolfa Hyły	50.0202233	19.9369460
Węzeł Łagiewnicki Adama Sapiehy	50.0009814	19.9357405
Śliczna	50.0734983	19.9767705
Bolesława Czuchajowskiego	50.0786916	20.0326478
Ojca Eugeniusza Krajewskiego	50.0918736	19.8811438
Jana Kantego Przyzby	50.0213510	19.9123936
Świętego Wincentego	50.0693219	20.1098986
Jeziorko	50.0911313	20.1518967
Jeziorko	50.0901838	20.1469033
Księdza Ignacego Stoszki	50.0418938	19.9888533
Strażacka	50.0416550	20.0244502
Strażacka	50.0417156	20.0239643
Zakopiańska	50.0073147	19.9249928
Karola Bunscha	50.0071847	19.8805379
Zakopiańska	50.0072334	19.9250975
Zawiła	50.0072754	19.9245069
Henryka i Karola Czeczów	50.0214565	20.0541049
Danalówka	50.0279888	20.0336152
Malachitowa	50.0206387	20.0551725
Michała Korpala	49.9996440	19.9031486
Biskupa Albina Małysiaka	49.9987492	19.8938717
Wincentego Kadłubka	50.0015261	19.9057249
Czołgistów	50.0021053	19.9060602
Jana Krzysztofa Kluka	50.0026488	19.9063833
Opalowa	50.0213528	20.0520108
Księdza Józefa Tischnera	50.0323646	19.9458405
Nowohucka	50.0729781	20.0044502
Księdza Józefa Tischnera	50.0308189	19.9451637
Plac Księdza Mieczysława Kuznowicza	50.0635654	19.9275654
Amarantowa	49.9992286	19.9067897
Bastionowa	50.0004328	19.9119696
Rabsztyńska	50.0006891	19.9094016
Chęcińska	50.0004907	19.9100199
Krzyżtoporska	50.0000905	19.9114208
Borkowska	50.0024339	19.9043242
Borkowska	50.0041325	19.9044156
Stanisława Działowskiego	49.9898671	19.8741832
Stanisława Działowskiego	49.9924807	19.8753512
Spacerowa	50.0017405	19.8786403
Wadowicka	50.0291387	19.9365019
Skotnicka	50.0164662	19.8759308
Jana Brożka	50.0296136	19.9349821
Jana Brożka	50.0293425	19.9360840
Batalionów Chłopskich	50.0155163	19.8699256
Skotnicka	50.0177124	19.8756848
Wielicka	50.0094308	20.0105122
Generała Henryka Kamieńskiego	50.0311009	19.9495675
Ludwika Rydygiera	50.0087178	20.0108582
Aleja Zygmunta Krasińskiego	50.0551789	19.9275061
Aleja Zygmunta Krasińskiego	50.0556728	19.9274006
Wielicka	50.0084993	20.0121671
Generała Henryka Kamieńskiego	50.0290891	19.9561301
Feliksa Wrobela	50.0403534	20.0614633
Stare Wiślisko	50.0598297	20.0542104
Podchorążych	50.0746810	19.9081241
Wojskowa	50.0791627	19.9181478
Kazimierza Wielkiego	50.0739334	19.9176516
Wapienna	50.0383337	19.9638353
Stanisława Kostki Potockiego	50.1004705	19.9614002
Adama Rysiewicza	50.0972685	19.9491147
Siewna	50.0935614	19.9527013
Armii Krajowej	50.0870463	19.8911417
Józefa Chełmońskiego	50.0876875	19.9096317
Józefa Chełmońskiego	50.0894137	19.9034088
Józefa Chełmońskiego	50.0897938	19.9052925
Józefa Chełmońskiego	50.0892957	19.9029892
Lucjana Siemieńskiego	50.0758987	19.9147144
Zakątek	50.0760985	19.9137253
Generała Henryka Kamieńskiego	50.0266127	19.9719641
